TIME,STUWVAK,VERSCHIL,Q,year
2019-01-01 00:00:00+00:00,211L_211M,0.28509868749999984,0.5802059739079181,2019
2019-01-02 00:00:00+00:00,211L_211M,0.2818960833333332,0.5571137301746933,2019
2019-01-03 00:00:00+00:00,211L_211M,0.2786772083333331,0.5331332451255425,2019
2019-01-04 00:00:00+00:00,211L_211M,0.2762919166666671,0.5325300746655206,2019
2019-01-05 00:00:00+00:00,211L_211M,0.27545866666666674,0.5440912341510646,2019
2019-01-06 00:00:00+00:00,211L_211M,0.2714531666666666,0.5392516747137325,2019
2019-01-07 00:00:00+00:00,211L_211M,0.2672340624999998,0.5462352356259815,2019
2019-01-08 00:00:00+00:00,211L_211M,0.2754997708333334,0.5996066832191175,2019
2019-01-09 00:00:00+00:00,211L_211M,0.27568750000000003,0.5934070423657208,2019
2019-01-10 00:00:00+00:00,211L_211M,0.2672083125,0.554014409294132,2019
2019-01-11 00:00:00+00:00,211L_211M,0.2700940416666666,0.5665361876872574,2019
2019-01-12 00:00:00+00:00,211L_211M,0.27723427083333324,0.6439672198383455,2019
2019-01-13 00:00:00+00:00,211L_211M,0.3129788124999999,0.8281265298206439,2019
2019-01-14 00:00:00+00:00,211L_211M,0.3320833333333331,0.9253656280629086,2019
2019-01-15 00:00:00+00:00,211L_211M,0.31682847916666673,0.8323877665757551,2019
2019-01-16 00:00:00+00:00,211L_211M,0.31071358333333315,0.797365969412664,2019
2019-01-17 00:00:00+00:00,211L_211M,0.316171875,0.8057980671685933,2019
2019-01-18 00:00:00+00:00,211L_211M,0.3147761458333332,0.7659987565653747,2019
2019-01-19 00:00:00+00:00,211L_211M,0.3139479166666665,0.7340368771917339,2019
2019-01-20 00:00:00+00:00,211L_211M,0.29442716666666685,0.6573827166287681,2019
2019-01-21 00:00:00+00:00,211L_211M,0.2788855208333331,0.5947175150359904,2019
2019-01-22 00:00:00+00:00,211L_211M,0.26839564583333325,0.6089298543551162,2019
2019-01-23 00:00:00+00:00,211L_211M,0.2683228333333332,0.6033491560787672,2019
2019-01-24 00:00:00+00:00,211L_211M,0.2651562916666667,0.5761118368448558,2019
2019-01-25 00:00:00+00:00,211L_211M,0.2785417708333335,0.6219743510610953,2019
2019-01-26 00:00:00+00:00,211L_211M,0.2938125416666664,0.7043483232788554,2019
2019-01-27 00:00:00+00:00,211L_211M,0.3099790625000001,0.8567428419989994,2019
2019-01-28 00:00:00+00:00,211L_211M,0.3320729166666667,1.095221836817823,2019
2019-01-29 00:00:00+00:00,211L_211M,0.33685429166666664,1.003822146674443,2019
2019-01-30 00:00:00+00:00,211L_211M,0.3048021041666669,0.9323500348199136,2019
2019-01-31 00:00:00+00:00,211L_211M,0.29760418749999995,0.4594669854565439,2019
2019-02-01 00:00:00+00:00,211L_211M,0.3332187708333336,1.191019428837134,2019
2019-02-02 00:00:00+00:00,211L_211M,0.4159270208333332,3.543846972917474,2019
2019-02-03 00:00:00+00:00,211L_211M,0.4156562916666666,3.517973677672226,2019
2019-02-04 00:00:00+00:00,211L_211M,0.4103854375000002,3.0366658721142787,2019
2019-02-05 00:00:00+00:00,211L_211M,0.4060729583333333,2.631593369917764,2019
2019-02-06 00:00:00+00:00,211L_211M,0.4044168333333333,2.639526340831128,2019
2019-02-07 00:00:00+00:00,211L_211M,0.3985519999999999,3.5191725152896987,2019
2019-02-08 00:00:00+00:00,211L_211M,0.3963229999999998,3.4334389718230565,2019
2019-02-09 00:00:00+00:00,211L_211M,0.3904167708333335,3.0504108217345087,2019
2019-02-10 00:00:00+00:00,211L_211M,0.3890000416666666,3.5187337997406893,2019
2019-02-11 00:00:00+00:00,211L_211M,0.3732604791666665,3.7453323738102764,2019
2019-02-12 00:00:00+00:00,211L_211M,0.3661457499999998,2.512175796848694,2019
2019-02-13 00:00:00+00:00,211L_211M,0.34873945833333336,1.021408530008735,2019
2019-02-14 00:00:00+00:00,211L_211M,0.33192702083333336,0.69999475377572,2019
2019-02-15 00:00:00+00:00,211L_211M,0.2862290833333338,0.5575171430376695,2019
2019-02-16 00:00:00+00:00,211L_211M,0.2593437083333332,0.5259720469032437,2019
2019-02-17 00:00:00+00:00,211L_211M,0.2543542500000001,0.4868931104703374,2019
2019-02-18 00:00:00+00:00,211L_211M,0.2881249166666668,1.05551884192535,2019
2019-02-19 00:00:00+00:00,211L_211M,0.33842700000000003,1.3153731713136938,2019
2019-02-20 00:00:00+00:00,211L_211M,0.3452395625,0.9278058682517134,2019
2019-02-21 00:00:00+00:00,211L_211M,0.3040416874999997,1.2065807563641506,2019
