TIME,STUWVAK,VERSCHIL,Q,year
2018-01-02 00:00:00+00:00,104FVW_104B,0.11630209583333333,1.6736541541666667,2018
2018-01-03 00:00:00+00:00,104FVW_104B,0.15708332083333335,1.870532291666667,2018
2018-01-04 00:00:00+00:00,104FVW_104B,0.12744795416666665,1.5674604166666666,2018
2018-01-05 00:00:00+00:00,104FVW_104B,0.095833325,1.392304166666667,2018
2018-01-06 00:00:00+00:00,104FVW_104B,0.08518746249999982,1.378678125,2018
2018-01-07 00:00:00+00:00,104FVW_104B,0.05487047083333333,1.1457239416666667,2018
2018-01-08 00:00:00+00:00,104FVW_104B,0.041989616666666715,1.0533979208333333,2018
2018-01-09 00:00:00+00:00,104FVW_104B,0.04303125416666679,1.0097249933333332,2018
2018-01-10 00:00:00+00:00,104FVW_104B,0.037468733333333226,0.9284739579166666,2018
2018-01-11 00:00:00+00:00,104FVW_104B,0.03559117916666669,0.8647592983333333,2018
2018-01-12 00:00:00+00:00,104FVW_104B,0.030135491666666694,0.7727270875,2018
2018-01-13 00:00:00+00:00,104FVW_104B,0.02690663750000018,0.7602552083333334,2018
2018-01-14 00:00:00+00:00,104FVW_104B,0.024354225000000132,0.71678646,2018
2018-01-15 00:00:00+00:00,104FVW_104B,0.03017707083333332,0.7270031279166667,2018
2018-01-16 00:00:00+00:00,104FVW_104B,0.05557295416666667,0.92165729625,2018
2018-01-17 00:00:00+00:00,104FVW_104B,0.05542704583333336,1.0263073,2018
2018-01-18 00:00:00+00:00,104FVW_104B,0.09026043333333343,1.1231604183333332,2018
2018-01-19 00:00:00+00:00,104FVW_104B,0.07290624583333331,1.4448333333333334,2018
2018-01-20 00:00:00+00:00,104FVW_104B,0.06705207916666663,1.403876033333333,2018
2018-01-21 00:00:00+00:00,104FVW_104B,0.04608329999999994,1.1592260458333334,2018
2018-01-22 00:00:00+00:00,104FVW_104B,0.04115629166666668,1.0860406291666669,2018
2018-01-23 00:00:00+00:00,104FVW_104B,0.03737501666666662,0.958441665,2018
2018-01-24 00:00:00+00:00,104FVW_104B,0.036710729166666616,0.9062352095833334,2018
2018-01-25 00:00:00+00:00,104FVW_104B,0.0346145375000001,0.8715979183333333,2018
2018-01-26 00:00:00+00:00,104FVW_104B,0.02612496666666668,0.7367739595833334,2018
2018-01-27 00:00:00+00:00,104FVW_104B,0.022998262499999998,0.6513665683333334,2018
2018-01-28 00:00:00+00:00,104FVW_104B,0.03322917499999989,0.6438083333333333,2018
2018-01-29 00:00:00+00:00,104FVW_104B,0.04839583750000006,0.65000208,2018
2018-01-30 00:00:00+00:00,104FVW_104B,0.030118433333333344,0.6629027083333333,2018
2018-01-31 00:00:00+00:00,104FVW_104B,0.04141119999999998,0.8187097925,2018
2018-02-01 00:00:00+00:00,104FVW_104B,0.04454164999999995,1.0421323,2018
2018-02-02 00:00:00+00:00,104FVW_104B,0.039067054166666636,1.0013664608333332,2018
2018-02-03 00:00:00+00:00,104FVW_104B,0.032302175000000134,0.940187495,2018
2018-02-04 00:00:00+00:00,104FVW_104B,0.020520837499999958,0.76721979,2018
2018-02-05 00:00:00+00:00,104FVW_104B,0.011943787499999987,0.6888656758333334,2018
2018-02-06 00:00:00+00:00,104FVW_104B,0.01333337083333334,0.6808375016666667,2018
2018-02-07 00:00:00+00:00,104FVW_104B,0.016208350000000017,0.6300083341666667,2018
2018-02-08 00:00:00+00:00,104FVW_104B,0.013249991666666702,0.5832718733333333,2018
2018-02-09 00:00:00+00:00,104FVW_104B,0.008916637499999934,0.57347813,2018
2018-02-10 00:00:00+00:00,104FVW_104B,0.00982290833333325,0.5476249970833333,2018
2018-02-11 00:00:00+00:00,104FVW_104B,0.017383616666666657,0.59783334,2018
2018-02-12 00:00:00+00:00,104FVW_104B,0.014624995833333397,0.50264062625,2018
2018-02-13 00:00:00+00:00,104FVW_104B,0.0030729291666665715,0.53406667,2018
2018-02-14 00:00:00+00:00,104FVW_104B,-0.0049999583333334065,0.5167260370833333,2018
2018-02-15 00:00:00+00:00,104FVW_104B,-0.0035937416666667796,0.540449995,2018
2018-02-16 00:00:00+00:00,104FVW_104B,0.0010312541666667174,0.5257072891666666,2018
2018-02-17 00:00:00+00:00,104FVW_104B,-0.0038125166666667103,0.511040625,2018
2018-02-18 00:00:00+00:00,104FVW_104B,-0.005124995833333368,0.4830510433333333,2018
2018-02-19 00:00:00+00:00,104FVW_104B,-0.006510458333333413,0.4784031266666667,2018
2018-02-20 00:00:00+00:00,104FVW_104B,-0.00448960416666655,0.4668270825,2018
2018-02-21 00:00:00+00:00,104FVW_104B,-0.004072916666666797,0.44551979166666666,2018
2018-02-22 00:00:00+00:00,104FVW_104B,-0.006156216666666585,0.436014585,2018
2018-02-23 00:00:00+00:00,104FVW_104B,-0.007138970833333221,0.4247799991666667,2018
2018-02-24 00:00:00+00:00,104FVW_104B,-0.01132110833333322,0.4082927083333333,2018
